CASE ID,case_cost,TEST,Events from start,Events from end
201812001912,8.301227,8.11,2,4
201812001912,8.29076,8.11,3,3
201812001912,8.316964,8.11,4,2
201812001912,8.316003,8.11,5,1
201812001914,19.659302,19.800000000000004,1,5
201812001914,19.844044,19.800000000000004,2,4
201812001914,19.85623,19.800000000000004,3,3
201812001914,19.863564,19.800000000000004,4,2
201812001914,19.832205,19.800000000000004,5,1
201812001918,13.745781,13.11,1,6
201812001918,13.8612995,13.11,2,5
201812001918,13.872299,13.11,3,4
201812001918,13.870486,13.11,4,3
201812001918,13.115009,13.11,5,2
201812001918,13.236373,13.11,6,1
201812001921,19.656713,19.800000000000004,1,5
201812001921,19.844984,19.800000000000004,2,4
201812001921,19.856207,19.800000000000004,3,3
201812001921,19.863434,19.800000000000004,4,2
201812001921,19.832134,19.800000000000004,5,1
201812001923,8.292542,8.11,1,5
201812001923,8.308752,8.11,2,4
201812001923,8.298688,8.11,3,3
201812001923,8.401032,8.11,4,2
201812001923,8.338336,8.11,5,1
201812001927,8.289929,8.11,1,5
201812001927,8.306183,8.11,2,4
201812001927,8.295801,8.11,3,3
201812001927,8.321309,8.11,4,2
201812001927,8.317285,8.11,5,1
201812001929,8.2913265,8.11,1,5
201812001929,8.307446,8.11,2,4
201812001929,8.297131,8.11,3,3
201812001929,8.322483,8.11,4,2
201812001929,8.321912,8.11,5,1
201812001930,19.659372,19.800000000000004,1,5
201812001930,19.841988,19.800000000000004,2,4
201812001930,19.856415,19.800000000000004,3,3
201812001930,19.863585,19.800000000000004,4,2
201812001930,19.832176,19.800000000000004,5,1
201812001934,8.290027,8.11,1,5
201812001934,8.306176,8.11,2,4
201812001934,8.296037,8.11,3,3
201812001934,8.32143,8.11,4,2
201812001934,8.331777,8.11,5,1
201812001935,8.290186,14.510000000000005,1,4
201812001935,14.478918,14.510000000000005,2,3
201812001935,14.754485,14.510000000000005,3,2
201812001935,14.294822,14.510000000000005,4,1
201812001938,19.65697,19.800000000000004,1,5
201812001938,19.845774,19.800000000000004,2,4
201812001938,19.85603,19.800000000000004,3,3
201812001938,19.863508,19.800000000000004,4,2
201812001938,19.832148,19.800000000000004,5,1
201812001939,19.659002,19.800000000000004,1,5
201812001939,19.821537,19.800000000000004,2,4
201812001939,19.857227,19.800000000000004,3,3
201812001939,19.86301,19.800000000000004,4,2
201812001939,19.831793,19.800000000000004,5,1
201812001941,19.665169,27.800000000000004,1,6
201812001941,19.84496,27.800000000000004,2,5
201812001941,19.856192,27.800000000000004,3,4
201812001941,19.86358,27.800000000000004,4,3
201812001941,19.832294,27.800000000000004,5,2
201812001941,36.609486,27.800000000000004,6,1
201812001947,8.29117,8.11,1,5
201812001947,8.307385,8.11,2,4
201812001947,8.297115,8.11,3,3
201812001947,8.322443,8.11,4,2
201812001947,8.333083,8.11,5,1
201812001948,8.291721,8.11,1,5
201812001948,8.307867,8.11,2,4
201812001948,8.297523,8.11,3,3
201812001948,8.322575,8.11,4,2
201812001948,8.323251,8.11,5,1
201812001949,19.668911,14.510000000000005,1,4
201812001949,14.957627,14.510000000000005,2,3
201812001949,14.963031,14.510000000000005,3,2
201812001949,14.965536,14.510000000000005,4,1
201812001950,19.674782,19.800000000000004,1,5
201812001950,19.841173,19.800000000000004,2,4
201812001950,19.855543,19.800000000000004,3,3
201812001950,19.86337,19.800000000000004,4,2
201812001950,19.83205,19.800000000000004,5,1
201812001955,8.288112,8.11,1,5
201812001955,8.305035,8.11,2,4
201812001955,8.293895,8.11,3,3
201812001955,8.31875,8.11,4,2
201812001955,8.328508,8.11,5,1
201812001956,19.656925,19.800000000000004,1,5
201812001956,19.844791,19.800000000000004,2,4
201812001956,19.856209,19.800000000000004,3,3
201812001956,19.863447,19.800000000000004,4,2
201812001956,19.832138,19.800000000000004,5,1
201812001957,8.292559,8.11,1,5
201812001957,8.308655,8.11,2,4
201812001957,8.298962,8.11,3,3
201812001957,8.397651,8.11,4,2
201812001957,8.340498,8.11,5,1
201812001958,8.292437,8.11,1,5
201812001958,8.308544,8.11,2,4
201812001958,8.298955,8.11,3,3
201812001958,8.400417,8.11,4,2
201812001958,8.34073,8.11,5,1
201812001960,8.2923565,8.11,1,5
201812001960,8.308504,8.11,2,4
201812001960,8.32106,8.11,3,3
201812001960,8.404549,8.11,4,2
201812001960,8.358939,8.11,5,1
201812001962,19.656742,19.800000000000004,1,5
201812001962,19.844952,19.800000000000004,2,4
201812001962,19.85619,19.800000000000004,3,3
201812001962,19.863482,19.800000000000004,4,2
201812001962,19.832176,19.800000000000004,5,1
201812001964,8.29258,17.51,1,8
201812001964,8.308727,17.51,2,7
201812001964,8.298746,17.51,3,6
201812001964,8.399312,17.51,4,5
201812001964,9.623148,17.51,5,4
201812001964,9.751258,17.51,6,3
201812001964,9.742765,17.51,7,2
201812001964,17.613037,17.51,8,1
201812001965,19.656914,14.510000000000005,1,4
201812001965,14.955399,14.510000000000005,2,3
201812001965,14.953122,14.510000000000005,3,2
201812001965,14.962271,14.510000000000005,4,1
201812001966,19.665928,19.800000000000004,1,5
201812001966,19.846214,19.800000000000004,2,4
201812001966,19.856266,19.800000000000004,3,3
201812001966,19.86346,19.800000000000004,4,2
201812001966,19.832197,19.800000000000004,5,1
201812001967,12.484701,13.11,1,6
201812001967,12.632369,13.11,2,5
201812001967,12.757318,13.11,3,4
201812001967,12.854687,13.11,4,3
201812001967,12.664373,13.11,5,2
201812001967,13.0147915,13.11,6,1
201812001971,19.658855,19.800000000000004,1,5
201812001971,19.84427,19.800000000000004,2,4
201812001971,19.85605,19.800000000000004,3,3
201812001971,19.863483,19.800000000000004,4,2
201812001971,19.832165,19.800000000000004,5,1
201812001975,19.661985,19.800000000000004,1,5
201812001975,19.841825,19.800000000000004,2,4
201812001975,19.855984,19.800000000000004,3,3
201812001975,19.86371,19.800000000000004,4,2
201812001975,19.832254,19.800000000000004,5,1
201812001977,13.680415,10.910000000000002,1,9
201812001977,13.8300085,10.910000000000002,2,8
201812001977,12.970252,10.910000000000002,3,7
201812001977,12.788836,10.910000000000002,4,6
201812001977,14.3572645,10.910000000000002,5,5
201812001977,14.305974,10.910000000000002,6,4
201812001977,15.859644,10.910000000000002,7,3
201812001977,15.848875,10.910000000000002,8,2
201812001977,15.553111,10.910000000000002,9,1
201812001979,8.2908,8.11,1,5
201812001979,8.306949,8.11,2,4
201812001979,8.296588,8.11,3,3
201812001979,8.321947,8.11,4,2
201812001979,8.332676,8.11,5,1
201812001980,8.292428,8.11,1,5
201812001980,8.308573,8.11,2,4
201812001980,8.298852,8.11,3,3
201812001980,8.393994,8.11,4,2
201812001980,8.33643,8.11,5,1
201812001983,8.292397,16.11,1,6
201812001983,8.3085165,16.11,2,5
201812001983,8.298715,16.11,3,4
201812001983,8.399337,16.11,4,3
201812001983,8.339878,16.11,5,2
201812001983,17.310339,16.11,6,1
201812001984,8.292588,8.11,1,5
201812001984,8.308743,8.11,2,4
201812001984,8.298973,8.11,3,3
201812001984,8.388193,8.11,4,2
201812001984,8.335744,8.11,5,1
201812001987,8.292604,8.11,1,5
201812001987,8.308661,8.11,2,4
201812001987,8.299592,8.11,3,3
201812001987,8.397626,8.11,4,2
201812001987,8.341003,8.11,5,1
201812001988,19.656858,19.800000000000004,1,5
201812001988,19.845049,19.800000000000004,2,4
201812001988,19.856121,19.800000000000004,3,3
201812001988,19.863508,19.800000000000004,4,2
201812001988,19.83213,19.800000000000004,5,1
201812001989,8.291639,8.11,1,5
201812001989,8.307796,8.11,2,4
201812001989,8.2982435,8.11,3,3
201812001989,8.323192,8.11,4,2
201812001989,8.330443,8.11,5,1
201812001991,19.668947,19.800000000000004,1,5
201812001991,19.84595,19.800000000000004,2,4
201812001991,19.856213,19.800000000000004,3,3
201812001991,19.863457,19.800000000000004,4,2
201812001991,19.832169,19.800000000000004,5,1
201812001994,19.656841,19.800000000000004,1,5
201812001994,19.844984,19.800000000000004,2,4
201812001994,19.855997,19.800000000000004,3,3
201812001994,19.86351,19.800000000000004,4,2
201812001994,19.83215,19.800000000000004,5,1
201812001995,13.718114,13.11,1,6
201812001995,13.848793,13.11,2,5
201812001995,13.917299,13.11,3,4
201812001995,13.92433,13.11,4,3
201812001995,13.168121,13.11,5,2
201812001995,13.241733,13.11,6,1
201812001996,12.278958,8.11,1,5
201812001996,12.256683,8.11,2,4
201812001996,12.717084,8.11,3,3
201812001996,12.725015,8.11,4,2
201812001996,12.60944,8.11,5,1
201812001999,8.292475,16.11,1,6
201812001999,8.308574,16.11,2,5
201812001999,8.298851,16.11,3,4
201812001999,8.372262,16.11,4,3
201812001999,8.333864,16.11,5,2
201812001999,17.299475,16.11,6,1
201812002000,8.292498,8.11,1,5
201812002000,8.308601,8.11,2,4
201812002000,8.298778,8.11,3,3
201812002000,8.344999,8.11,4,2
201812002000,8.332606,8.11,5,1
201812002002,8.290803,8.11,1,5
201812002002,8.307092,8.11,2,4
201812002002,8.296712,8.11,3,3
201812002002,8.321927,8.11,4,2
201812002002,8.332327,8.11,5,1
201812002003,8.292541,8.11,1,5
201812002003,8.308491,8.11,2,4
201812002003,8.29913,8.11,3,3
201812002003,8.382772,8.11,4,2
201812002003,8.343283,8.11,5,1
201812002005,19.65712,19.800000000000004,1,5
201812002005,19.830664,19.800000000000004,2,4
201812002005,19.856337,19.800000000000004,3,3
201812002005,19.863176,19.800000000000004,4,2
201812002005,19.832125,19.800000000000004,5,1
201812002009,19.65782,19.800000000000004,1,5
201812002009,19.844082,19.800000000000004,2,4
201812002009,19.856068,19.800000000000004,3,3
201812002009,19.863564,19.800000000000004,4,2
201812002009,19.832174,19.800000000000004,5,1
201812002012,19.675228,23.110000000000007,1,6
201812002012,14.955099,23.110000000000007,2,5
201812002012,14.964037,23.110000000000007,3,4
201812002012,14.958774,23.110000000000007,4,3
201812002012,15.06871,23.110000000000007,5,2
201812002012,22.978018,23.110000000000007,6,1
201812002013,19.656898,19.800000000000004,1,5
201812002013,19.844961,19.800000000000004,2,4
201812002013,19.856035,19.800000000000004,3,3
201812002013,19.863535,19.800000000000004,4,2
201812002013,19.832138,19.800000000000004,5,1
201812002016,8.292126,8.11,1,5
201812002016,8.308295,8.11,2,4
201812002016,8.298454,8.11,3,3
201812002016,8.39502,8.11,4,2
201812002016,8.340682,8.11,5,1
201812002019,8.292586,8.11,1,5
201812002019,8.308774,8.11,2,4
201812002019,8.298851,8.11,3,3
201812002019,8.389062,8.11,4,2
201812002019,8.336996,8.11,5,1
201812002020,19.65913,19.800000000000004,1,5
201812002020,19.844057,19.800000000000004,2,4
201812002020,19.856953,19.800000000000004,3,3
201812002020,19.863424,19.800000000000004,4,2
201812002020,19.832205,19.800000000000004,5,1
201812002022,8.290525,8.11,1,5
201812002022,8.306812,8.11,2,4
201812002022,8.29659,8.11,3,3
201812002022,8.321889,8.11,4,2
201812002022,8.329664,8.11,5,1
201812002023,19.657068,14.510000000000005,1,4
201812002023,14.955876,14.510000000000005,2,3
201812002023,14.976688,14.510000000000005,3,2
201812002023,14.955442,14.510000000000005,4,1
201812002024,13.722375,15.110000000000005,1,5
201812002024,13.84533,15.110000000000005,2,4
201812002024,14.600248,15.110000000000005,3,3
201812002024,15.471881,15.110000000000005,4,2
201812002024,16.281153,15.110000000000005,5,1
201812002026,8.292481,8.11,1,5
201812002026,8.308663,8.11,2,4
201812002026,8.298766,8.11,3,3
201812002026,8.393159,8.11,4,2
201812002026,8.337713,8.11,5,1
201812002030,8.292556,8.11,1,5
201812002030,8.308666,8.11,2,4
201812002030,8.298935,8.11,3,3
201812002030,8.399427,8.11,4,2
201812002030,8.338084,8.11,5,1
201812002033,19.659431,19.800000000000004,1,5
201812002033,19.846395,19.800000000000004,2,4
201812002033,19.856571,19.800000000000004,3,3
201812002033,19.863607,19.800000000000004,4,2
201812002033,19.832218,19.800000000000004,5,1
201812002034,8.291226,8.11,1,5
201812002034,8.307429,8.11,2,4
201812002034,8.297245,8.11,3,3
201812002034,8.322272,8.11,4,2
201812002034,8.328846,8.11,5,1
201812002037,19.656767,19.800000000000004,1,5
201812002037,19.845228,19.800000000000004,2,4
201812002037,19.856123,19.800000000000004,3,3
201812002037,19.863426,19.800000000000004,4,2
201812002037,19.832119,19.800000000000004,5,1
201812002038,19.662115,19.800000000000004,1,5
201812002038,19.843653,19.800000000000004,2,4
201812002038,19.856062,19.800000000000004,3,3
201812002038,19.863577,19.800000000000004,4,2
201812002038,19.832182,19.800000000000004,5,1
201812002040,8.290636,9.51,1,7
201812002040,8.306771,9.51,2,6
201812002040,8.296383,9.51,3,5
201812002040,8.321808,9.51,4,4
201812002040,9.877247,9.51,5,3
201812002040,9.882783,9.51,6,2
201812002040,9.755388,9.51,7,1
201812002042,19.656801,14.510000000000005,1,4
201812002042,14.956966,14.510000000000005,2,3
201812002042,14.9581,14.510000000000005,3,2
201812002042,14.959586,14.510000000000005,4,1
201812002043,13.57536,14.51,1,8
201812002043,13.607862,14.51,2,7
201812002043,12.700798,14.51,3,6
201812002043,12.445705,14.51,4,5
201812002043,14.359495,14.51,5,4
201812002043,14.30639,14.51,6,3
201812002043,14.3146515,14.51,7,2
201812002043,14.4504175,14.51,8,1
201812002049,8.2921,8.11,1,5
201812002049,8.308174,8.11,2,4
201812002049,8.29795,8.11,3,3
201812002049,8.323068,8.11,4,2
201812002049,8.312976,8.11,5,1
201812002051,8.2924385,16.11,1,6
201812002051,8.308569,16.11,2,5
201812002051,8.298672,16.11,3,4
201812002051,8.401503,16.11,4,3
201812002051,8.338427,16.11,5,2
201812002051,17.34028,16.11,6,1
201812002053,19.66031,19.800000000000004,1,5
201812002053,19.843765,19.800000000000004,2,4
201812002053,19.856049,19.800000000000004,3,3
201812002053,19.863493,19.800000000000004,4,2
201812002053,19.832184,19.800000000000004,5,1
201812002055,8.292166,8.11,1,5
201812002055,8.308308,8.11,2,4
201812002055,8.29865,8.11,3,3
201812002055,8.391167,8.11,4,2
201812002055,8.337496,8.11,5,1
201812002057,5.4952745,4.699999999999998,1,3
201812002057,5.093758,4.699999999999998,2,2
201812002057,5.0341754,4.699999999999998,3,1
201812002058,19.656752,19.800000000000004,1,5
201812002058,19.844864,19.800000000000004,2,4
201812002058,19.856121,19.800000000000004,3,3
201812002058,19.86342,19.800000000000004,4,2
201812002058,19.832119,19.800000000000004,5,1
201812002061,19.656763,19.800000000000004,1,5
201812002061,19.845352,19.800000000000004,2,4
201812002061,19.85596,19.800000000000004,3,3
201812002061,19.86337,19.800000000000004,4,2
201812002061,19.832077,19.800000000000004,5,1
201812002062,13.724795,13.11,1,6
201812002062,13.85736,13.11,2,5
201812002062,13.86623,13.11,3,4
201812002062,13.861808,13.11,4,3
201812002062,13.100391,13.11,5,2
201812002062,13.21937,13.11,6,1
201812002063,5.4952707,4.699999999999998,1,3
201812002063,5.093758,4.699999999999998,2,2
201812002063,5.034176,4.699999999999998,3,1
201812002064,8.289939,8.11,1,5
201812002064,8.3062935,8.11,2,4
201812002064,8.2958355,8.11,3,3
201812002064,8.321222,8.11,4,2
201812002064,8.316547,8.11,5,1
201812002066,5.4952774,4.699999999999998,1,3
201812002066,5.0937567,4.699999999999998,2,2
201812002066,5.0341744,4.699999999999998,3,1
201812002068,8.289516,8.11,1,5
201812002068,8.30576,8.11,2,4
201812002068,8.295371,8.11,3,3
201812002068,8.320737,8.11,4,2
201812002068,8.32757,8.11,5,1
201812002071,12.309163,8.11,1,5
201812002071,12.156454,8.11,2,4
201812002071,12.549841,8.11,3,3
201812002071,12.432391,8.11,4,2
201812002071,12.572353,8.11,5,1
201812002072,8.292199,8.11,1,5
201812002072,8.308347,8.11,2,4
201812002072,8.298961,8.11,3,3
201812002072,8.389716,8.11,4,2
201812002072,8.340349,8.11,5,1
201812002073,5.495268,4.699999999999998,1,3
201812002073,5.0937567,4.699999999999998,2,2
201812002073,5.0341763,4.699999999999998,3,1
201812002075,8.292604,8.11,1,5
201812002075,8.308765,8.11,2,4
201812002075,8.298965,8.11,3,3
201812002075,8.380299,8.11,4,2
201812002075,8.333581,8.11,5,1
201812002077,5.4952693,4.699999999999998,1,3
201812002077,5.0937567,4.699999999999998,2,2
201812002077,5.034175,4.699999999999998,3,1
201812002079,19.659016,19.800000000000004,1,5
201812002079,19.844799,19.800000000000004,2,4
201812002079,19.856161,19.800000000000004,3,3
201812002079,19.863495,19.800000000000004,4,2
201812002079,19.832197,19.800000000000004,5,1
201812002081,19.665579,17.2,1,1
201812002082,8.292493,8.11,1,5
201812002082,8.308639,8.11,2,4
201812002082,8.298888,8.11,3,3
201812002082,8.389769,8.11,4,2
201812002082,8.33646,8.11,5,1
201812002084,5.495279,4.699999999999998,1,3
201812002084,5.09376,4.699999999999998,2,2
201812002084,5.0341773,4.699999999999998,3,1
201812002086,8.290408,8.11,1,5
201812002086,8.306667,8.11,2,4
201812002086,8.296392,8.11,3,3
201812002086,8.321915,8.11,4,2
201812002086,8.3324585,8.11,5,1
201812002087,8.290477,8.11,1,5
201812002087,8.306894,8.11,2,4
201812002087,8.296578,8.11,3,3
201812002087,8.321808,8.11,4,2
201812002087,8.317689,8.11,5,1
201812002089,8.291115,8.11,1,5
201812002089,8.30733,8.11,2,4
201812002089,8.29703,8.11,3,3
201812002089,8.322308,8.11,4,2
201812002089,8.319696,8.11,5,1
201812002095,19.66477,19.800000000000004,1,5
201812002095,19.841995,19.800000000000004,2,4
201812002095,19.856049,19.800000000000004,3,3
201812002095,19.86338,19.800000000000004,4,2
201812002095,19.83214,19.800000000000004,5,1
201812002097,8.292581,8.11,1,5
201812002097,8.308677,8.11,2,4
201812002097,8.2989235,8.11,3,3
201812002097,8.393328,8.11,4,2
201812002097,8.3388405,8.11,5,1
201812002100,12.302933,17.310000000000002,1,12
201812002100,12.321695,17.310000000000002,2,11
201812002100,12.774806,17.310000000000002,3,10
201812002100,12.823694,17.310000000000002,4,9
201812002100,14.478086,17.310000000000002,5,8
201812002100,14.466759,17.310000000000002,6,7
201812002100,15.913542,17.310000000000002,7,6
201812002100,15.91717,17.310000000000002,8,5
201812002100,16.469973,17.310000000000002,9,4
201812002100,17.156023,17.310000000000002,10,3
201812002100,17.05778,17.310000000000002,11,2
201812002100,17.193554,17.310000000000002,12,1
201812002101,5.4952736,4.699999999999998,1,3
201812002101,5.093756,4.699999999999998,2,2
201812002101,5.0341754,4.699999999999998,3,1
201812002104,8.291352,8.11,1,5
201812002104,8.307603,8.11,2,4
201812002104,8.297445,8.11,3,3
201812002104,8.322349,8.11,4,2
201812002104,8.333674,8.11,5,1
201812002105,8.292622,8.11,1,5
201812002105,8.3086815,8.11,2,4
201812002105,8.298972,8.11,3,3
201812002105,8.389855,8.11,4,2
201812002105,8.3360615,8.11,5,1
201812002107,19.656858,19.800000000000004,1,5
201812002107,19.84497,19.800000000000004,2,4
201812002107,19.855978,19.800000000000004,3,3
201812002107,19.86339,19.800000000000004,4,2
201812002107,19.832102,19.800000000000004,5,1
201812002108,5.4952726,4.699999999999998,1,3
201812002108,5.093758,4.699999999999998,2,2
201812002108,5.0341754,4.699999999999998,3,1
201812002111,8.2926035,8.11,1,5
201812002111,8.308758,8.11,2,4
201812002111,8.298957,8.11,3,3
201812002111,8.350494,8.11,4,2
201812002111,8.332954,8.11,5,1
