CASE ID,Back-Office Adjustment Requested,Authorization Requested,Pending Request for acquittance of heirs,TEST_Back-Office Adjustment Requested,TEST_Authorization Requested,TEST_Pending Request for acquittance of heirs,Events from start,Events from end
20191008451,0.042993337,0.00580436,0.00012075901,0,0,0,3,3
20191008451,0.048084527,0.00041532516,7.95722e-05,0,0,0,4,2
20191008451,0.04925832,0.00058326125,0.00025698543,0,0,0,5,1
20191008460,0.025788605,0.97774804,0.0002812147,0,1,0,1,5
20191008460,0.024894089,0.99750954,0.0003489852,0,1,0,2,4
20191008460,0.02006039,0.0061841905,0.00018882751,0,0,0,3,3
20191008460,0.013430685,8.3863735e-05,5.826354e-05,0,0,0,4,2
20191008460,0.010166824,1.719594e-05,0.00020599365,0,0,0,5,1
20191008461,0.03901398,0.00029459596,0.00013405085,0,0,0,1,5
20191008461,0.037317276,9.641051e-05,0.00022780895,0,0,0,2,4
20191008461,0.037234604,1.4483929e-05,2.3007393e-05,0,0,0,3,3
20191008461,0.033571243,5.930662e-06,1.92523e-05,0,0,0,4,2
20191008461,0.036047816,5.7816505e-06,1.6570091e-05,0,0,0,5,1
20191008469,0.010216624,0.9636729,0.80080104,0,1,1,1,8
20191008469,0.009939522,0.9688637,0.78711605,0,1,1,2,7
20191008469,0.007962763,0.006122321,0.7862256,0,0,1,3,6
20191008469,0.0080857575,0.004662484,0.7739326,0,0,1,4,5
20191008469,0.008597761,0.0028809607,0.7880528,0,0,1,5,4
20191008469,0.005953431,0.0014281869,0.8660425,0,0,1,6,3
20191008469,0.0066297054,0.001881361,0.8463235,0,0,1,7,2
20191008469,0.0045082867,0.00050634146,0.9721517,0,0,1,8,1
20191008476,0.038305312,0.00029364228,0.00013637543,0,0,0,1,5
20191008476,0.03785044,9.506941e-05,0.00020232797,0,0,0,2,4
20191008476,0.042272627,2.6851892e-05,2.9474497e-05,0,0,0,3,3
20191008476,0.03649974,1.0728836e-05,2.1606684e-05,0,0,0,4,2
20191008476,0.03654325,8.404255e-06,1.886487e-05,0,0,0,5,1
20191008500,0.038401306,0.00029674172,0.0001308024,0,0,0,1,5
20191008500,0.038268626,9.6559525e-05,0.00019913912,0,0,0,2,4
20191008500,0.043224186,2.9951334e-05,3.3408403e-05,0,0,0,3,3
20191008500,0.03929612,1.4483929e-05,2.1487474e-05,0,0,0,4,2
20191008500,0.04255441,5.415082e-05,3.990531e-05,0,0,0,5,1
20191008506,0.038367957,0.00029316545,0.00013807416,0,0,0,1,5
20191008506,0.03780201,9.635091e-05,0.00020247698,0,0,0,2,4
20191008506,0.040594995,2.3573637e-05,2.7745962e-05,0,0,0,3,3
20191008506,0.036662936,9.834766e-06,2.0861626e-05,0,0,0,4,2
20191008506,0.040064663,3.248453e-05,3.287196e-05,0,0,0,5,1
20191008511,0.1339024,0.99580044,0.0002542138,0,1,0,1,5
20191008511,0.13072944,0.99637914,0.00010699034,0,1,0,2,4
20191008511,0.040612757,0.0054146647,0.00011605024,0,0,0,3,3
20191008511,0.044726163,0.00040093064,6.3598156e-05,0,0,0,4,2
20191008511,0.041383237,0.0005379617,0.000120311975,0,0,0,5,1
20191008527,0.035838068,0.97852564,0.00043272972,0,1,0,1,5
20191008527,0.02621457,0.99752045,0.0003890097,0,1,0,2,4
20191008527,0.020187676,0.0058948696,0.00020462275,0,0,0,3,3
20191008527,0.013515741,8.147955e-05,3.84748e-05,0,0,0,4,2
20191008527,0.010552317,2.387166e-05,0.00021529198,0,0,0,5,1
20191008532,0.04447794,0.00020834804,0.0001052618,0,0,0,1,5
20191008532,0.038160086,7.8201294e-05,0.00016239285,0,0,0,2,4
20191008532,0.04349485,2.9474497e-05,3.3676624e-05,0,0,0,3,3
20191008532,0.040056407,1.2636185e-05,1.9550323e-05,0,0,0,4,2
20191008532,0.039425284,1.3589859e-05,2.014637e-05,0,0,0,5,1
20191008537,0.4214654,0.0021701157,0.001068145,0,0,0,1,3
20191008537,0.2026273,0.0010686219,0.0007173717,0,0,0,2,2
20191008537,0.092588276,0.00030484796,0.00034368038,0,0,0,3,1
20191008538,0.010180652,0.96387804,0.8004426,0,1,1,1,6
20191008538,0.010227859,0.9668561,0.7900721,0,1,1,2,5
20191008538,0.007983923,0.006111026,0.78662324,0,0,1,3,4
20191008538,0.008123428,0.0047240555,0.77639735,0,0,1,4,3
20191008538,0.009760916,0.004203081,0.8627376,0,0,1,5,2
20191008538,0.0066345036,0.003168285,0.8079889,0,0,1,6,1
20191008542,0.038342476,0.00029575825,0.00013422966,0,0,0,1,5
20191008542,0.038176894,9.49204e-05,0.00019749999,0,0,0,2,4
20191008542,0.042980224,3.0249357e-05,3.3646822e-05,0,0,0,3,3
20191008542,0.03935656,1.6003847e-05,2.0354986e-05,0,0,0,4,2
20191008542,0.041809827,3.6597252e-05,3.4719706e-05,0,0,0,5,1
20191008550,0.049611032,0.0001642406,8.735061e-05,0,0,0,1,5
20191008550,0.04012069,6.774068e-05,0.00015425682,0,0,0,2,4
20191008550,0.045061618,3.08156e-05,3.3676624e-05,0,0,0,3,3
20191008550,0.039326876,1.0311604e-05,1.8894672e-05,0,0,0,4,2
20191008550,0.03837484,1.0997057e-05,1.8417835e-05,0,0,0,5,1
20191008557,0.03833428,0.00029432774,0.00013616681,0,0,0,1,1
20191008560,0.04581374,0.00019666553,9.825826e-05,0,0,0,1,5
20191008560,0.038839906,7.426739e-05,0.00015833974,0,0,0,2,4
20191008560,0.03928843,1.9729137e-05,2.3573637e-05,0,0,0,3,3
20191008560,0.03411144,5.275011e-06,1.6957521e-05,0,0,0,4,2
20191008560,0.03609678,5.066395e-06,1.5228987e-05,0,0,0,5,1
20191008563,0.039098114,0.00028941035,0.00013378263,0,0,0,1,5
20191008563,0.031323314,8.100271e-05,0.0002475977,0,0,0,2,4
20191008563,0.0290218,3.695488e-06,1.4811754e-05,0,0,0,3,3
20191008563,0.03078103,2.3245811e-06,1.5437603e-05,0,0,0,4,2
20191008563,0.034117192,4.5001507e-06,1.6629696e-05,0,0,0,5,1
20191008564,0.12976447,0.99552345,0.00024673343,0,1,0,1,5
20191008564,0.12674138,0.9963958,9.8347664e-05,0,1,0,2,4
20191008564,0.039176613,0.00556165,0.00012725592,0,0,0,3,3
20191008564,0.044558167,0.00045588613,7.5012445e-05,0,0,0,4,2
20191008564,0.03887701,0.0004618168,7.7039e-05,0,0,0,5,1
20191008566,0.06730273,0.00018256903,0.00023111701,0,0,0,1,5
20191008566,0.043541133,0.00024139881,0.00037145615,0,0,0,2,4
20191008566,0.048368633,6.082654e-05,5.8084726e-05,0,0,0,3,3
20191008566,0.042012036,2.5779009e-05,2.4944544e-05,0,0,0,4,2
20191008566,0.043653786,6.2942505e-05,4.300475e-05,0,0,0,5,1
20191008570,0.13352537,0.99576944,0.0002527833,0,1,0,1,5
20191008570,0.13239294,0.9963622,0.00012046099,0,1,0,2,4
20191008570,0.04191369,0.005535513,0.000117748976,0,0,0,3,3
20191008570,0.047809064,0.0004478991,8.362532e-05,0,0,0,4,2
20191008570,0.04358962,0.00049328804,0.00017952919,0,0,0,5,1
20191008575,0.038380653,0.00029161572,0.00014075637,0,0,0,1,5
20191008575,0.040250897,7.632375e-05,0.00017109513,0,0,0,2,4
20191008575,0.043332905,3.6895275e-05,3.221631e-05,0,0,0,3,3
20191008575,0.040030897,2.130866e-05,2.3931265e-05,0,0,0,4,2
20191008575,0.038501382,1.3440847e-05,2.0980835e-05,0,0,0,5,1
20191008576,0.038906902,0.00029301643,0.00013273954,0,0,0,1,5
20191008576,0.03778109,9.8735094e-05,0.00022229552,0,0,0,2,4
20191008576,0.042222768,2.6971102e-05,2.9087067e-05,0,0,0,3,3
20191008576,0.03880152,1.4364719e-05,2.297759e-05,0,0,0,4,2
20191008576,0.03971407,2.3722649e-05,2.7626753e-05,0,0,0,5,1
20191008579,0.038420886,0.00029671192,0.0001308024,0,0,0,1,5
20191008579,0.03833756,9.498e-05,0.00019773841,0,0,0,2,4
20191008579,0.042998314,2.810359e-05,3.3169985e-05,0,0,0,3,3
20191008579,0.03768006,1.04904175e-05,2.0772219e-05,0,0,0,4,2
20191008579,0.038529873,1.5586615e-05,2.2113323e-05,0,0,0,5,1
20191008582,0.16036296,0.0014472306,0.0002885759,0,0,0,1,3
20191008582,0.15165341,0.0002898574,0.0002978146,0,0,0,2,2
20191008582,0.15571982,0.0002605915,0.00040581822,0,0,0,3,1
20191008584,0.025448471,0.9776779,0.00028911233,0,1,0,1,5
20191008584,0.024841785,0.9975036,0.00034809113,0,1,0,2,4
20191008584,0.022723407,0.0065220892,0.00015509129,0,0,0,3,3
20191008584,0.013462186,8.568168e-05,4.4345856e-05,0,0,0,4,2
20191008584,0.009999037,2.5808811e-05,0.0002053082,0,0,0,5,1
20191008596,0.13339797,0.9957607,0.00025227666,0,1,0,1,5
20191008596,0.13317773,0.9963943,0.00013148785,0,1,0,2,4
20191008596,0.042826653,0.0055680573,0.000118762255,0,0,0,3,3
20191008596,0.04756984,0.00041353703,7.620454e-05,0,0,0,4,2
20191008596,0.040831327,0.00047582388,0.00012117624,0,0,0,5,1
20191008598,0.038986474,0.0002914667,0.00013312697,0,0,0,1,5
20191008598,0.03781426,0.000101566315,0.00022345781,0,0,0,2,4
20191008598,0.04269418,2.9325485e-05,3.015995e-05,0,0,0,3,3
20191008598,0.039055943,1.4781952e-05,2.2888184e-05,0,0,0,4,2
20191008598,0.039615422,1.6838312e-05,2.4288893e-05,0,0,0,5,1
20191008605,0.0265733,0.977795,0.00027653575,0,1,0,1,5
20191008605,0.025084049,0.9974798,0.00035694242,0,1,0,2,4
20191008605,0.02830407,0.006954819,0.000120043755,0,0,0,3,3
20191008605,0.01361689,0.00010332465,4.196167e-05,0,0,0,4,2
20191008605,0.010869294,2.9057264e-05,0.00025871396,0,0,0,5,1
20191008609,0.038326412,0.00029349327,0.00013670325,0,0,0,1,5
20191008609,0.03789836,9.635091e-05,0.00020223856,0,0,0,2,4
20191008609,0.04298067,3.170967e-05,3.093481e-05,0,0,0,3,3
20191008609,0.037044138,1.14142895e-05,2.1070242e-05,0,0,0,4,2
20191008609,0.03864014,1.385808e-05,2.2619963e-05,0,0,0,5,1
20191008612,0.03945902,0.000282228,0.0001360774,0,0,0,1,5
20191008612,0.028280944,7.766485e-05,0.00026494265,0,0,0,2,4
20191008612,0.030505836,7.6293945e-06,2.2292137e-05,0,0,0,3,3
20191008612,0.031118453,4.917383e-06,1.9997358e-05,0,0,0,4,2
20191008612,0.033239454,5.543232e-06,1.9043684e-05,0,0,0,5,1
20191008614,0.045159042,0.00020611286,0.00010091066,0,0,0,1,5
20191008614,0.041706413,6.470084e-05,0.00014090538,0,0,0,2,4
20191008614,0.045932084,4.580617e-05,3.889203e-05,0,0,0,3,3
20191008614,0.041644156,1.475215e-05,2.1398067e-05,0,0,0,4,2
20191008614,0.043044984,4.7773123e-05,3.8266182e-05,0,0,0,5,1
20191008625,0.010246962,0.96350735,0.80116636,0,1,1,1,8
20191008625,0.010030717,0.9684795,0.7878749,0,1,1,2,7
20191008625,0.0079628825,0.005978912,0.7864633,0,0,1,3,6
20191008625,0.008033395,0.0046828687,0.7755437,0,0,1,4,5
20191008625,0.008376151,0.003088206,0.77951324,0,0,1,5,4
20191008625,0.007370621,0.0025428832,0.80474496,0,0,1,6,3
20191008625,0.0076174736,0.0025718212,0.79660636,0,0,1,7,2
20191008625,0.0063301027,0.0022943318,0.88194877,0,0,1,8,1
20191008626,0.03827697,0.00029292703,0.00013685226,0,0,0,1,5
20191008626,0.037656337,9.5278025e-05,0.00020980835,0,0,0,2,4
20191008626,0.041562706,2.4110079e-05,2.8371811e-05,0,0,0,3,3
20191008626,0.03650546,1.04010105e-05,2.1904707e-05,0,0,0,4,2
20191008626,0.03749776,9.208918e-06,1.8417835e-05,0,0,0,5,1
20191008627,0.038334966,0.00029176474,0.00013890862,0,0,0,1,5
20191008627,0.037728995,9.545684e-05,0.00020214915,0,0,0,2,4
20191008627,0.042087913,2.7388334e-05,2.8818846e-05,0,0,0,3,3
20191008627,0.034707963,8.791685e-06,1.9937754e-05,0,0,0,4,2
20191008627,0.03717351,8.34465e-06,1.8566847e-05,0,0,0,5,1
20191008636,0.038651824,0.00029703975,0.00013154745,0,0,0,1,5
20191008636,0.033264637,8.4131956e-05,0.00023719668,0,0,0,2,4
20191008636,0.033399314,9.775162e-06,2.1964312e-05,0,0,0,3,3
20191008636,0.030487508,4.1127205e-06,1.847744e-05,0,0,0,4,2
20191008636,0.029550731,2.0563602e-06,1.475215e-05,0,0,0,5,1
20191008645,0.13328305,0.995749,0.00025194883,1,1,0,1,6
20191008645,0.13232696,0.9963785,0.0001206398,1,1,0,2,5
20191008645,0.042117655,0.005618006,0.00012129545,1,0,0,3,4
20191008645,0.046289563,0.00040528178,7.018447e-05,1,0,0,4,3
20191008645,0.042969733,0.00048527122,0.00017622113,1,0,0,5,2
20191008645,0.9972025,1.1026859e-05,3.629923e-05,1,0,0,6,1
20191008650,0.010253251,0.9634708,0.8011923,0,1,1,1,6
20191008650,0.009096354,0.96827507,0.79651904,0,1,1,2,5
20191008650,0.00798735,0.0061717033,0.78807557,0,0,1,3,4
20191008650,0.00813815,0.0044908524,0.7798715,0,0,1,4,3
20191008650,0.009397596,0.0028348863,0.7858818,0,0,1,5,2
20191008650,0.0066592693,0.0015010834,0.8744111,0,0,1,6,1
20191008651,0.010213852,0.9636803,0.80074644,0,1,1,1,8
20191008651,0.0101668835,0.9672754,0.7901141,0,1,1,2,7
20191008651,0.008035749,0.0060105026,0.7864653,0,0,1,3,6
20191008651,0.008039266,0.004636556,0.77741575,0,0,1,4,5
20191008651,0.008240283,0.00324139,0.77846825,0,0,1,5,4
20191008651,0.0082965195,0.002897948,0.7903699,0,0,1,6,3
20191008651,0.007634163,0.0028295815,0.8124813,0,0,1,7,2
20191008651,0.0030225813,6.0260296e-05,0.9714579,0,0,1,8,1
20191008652,0.038339376,0.0002914071,0.00013956428,0,0,0,1,5
20191008652,0.037582457,9.518862e-05,0.0002065301,0,0,0,2,4
20191008652,0.041458488,2.3841858e-05,2.8550625e-05,0,0,0,3,3
20191008652,0.037549525,1.1533499e-05,2.1576881e-05,0,0,0,4,2
20191008652,0.03703025,9.983778e-06,1.975894e-05,0,0,0,5,1
20191008654,0.00999853,0.96486604,0.79836404,0,1,0,1,5
20191008654,0.010212153,0.96726954,0.790375,0,1,0,2,4
20191008654,0.008001298,0.0061582923,0.7868608,0,0,0,3,3
20191008654,0.008097738,0.0046361685,0.76757276,0,0,0,4,2
20191008654,0.009245247,0.00241068,0.82081556,0,0,0,5,1
20191008668,0.010222614,0.9636292,0.80083764,0,1,1,1,6
20191008668,0.010110259,0.9673469,0.7899304,0,1,1,2,5
20191008668,0.008006126,0.0061777234,0.7855996,0,0,1,3,4
20191008668,0.008007646,0.0045570433,0.76582247,0,0,1,4,3
20191008668,0.008699387,0.0028280318,0.79426825,0,0,1,5,2
20191008668,0.0062451065,0.0015235245,0.86290467,0,0,1,6,1
20191008670,0.038262397,0.00029078126,0.00013890862,0,0,0,1,5
20191008670,0.036094576,9.033084e-05,0.00022554398,0,0,0,2,4
20191008670,0.03826821,1.5974045e-05,2.4408102e-05,0,0,0,3,3
20191008670,0.035345733,8.404255e-06,2.1100044e-05,0,0,0,4,2
20191008670,0.036754936,1.0967255e-05,2.092123e-05,0,0,0,5,1
20191008691,0.010255694,0.96345663,0.8012346,0,1,1,1,8
20191008691,0.01019907,0.9672766,0.78962475,0,1,1,2,7
20191008691,0.007946342,0.006024003,0.7871048,0,0,1,3,6
20191008691,0.007884532,0.0045790374,0.77427536,0,0,1,4,5
20191008691,0.0073796213,0.003830552,0.79692155,0,0,1,5,4
20191008691,0.0072336197,0.0030391812,0.8154577,0,0,1,6,3
20191008691,0.0070805848,0.00215137,0.8644097,0,0,1,7,2
20191008691,0.0045681894,0.00021189451,0.9500271,0,0,1,8,1
20191008696,0.085318506,0.9826956,0.00032150745,1,1,0,1,6
20191008696,0.057139516,0.9972354,0.00020313263,1,1,0,2,5
20191008696,0.033067703,0.006369382,0.00012868643,1,0,0,3,4
20191008696,0.044604808,0.00059503317,0.00011590123,1,0,0,4,3
20191008696,0.047812223,0.0002824962,0.00033336878,1,0,0,5,2
20191008696,0.99692273,1.7881393e-05,3.2633543e-05,1,0,0,6,1
20191008700,0.1154345,0.98994505,0.00026127696,0,1,0,1,5
20191008700,0.12771726,0.996928,0.00012502074,0,1,0,2,4
20191008700,0.038554966,0.0056664944,0.00012782216,0,0,0,3,3
20191008700,0.046260893,0.00049087405,9.328127e-05,0,0,0,4,2
20191008700,0.05643049,0.0004889369,0.0004886091,0,0,0,5,1
20191008705,0.043659955,0.00023514032,0.000120311975,0,0,0,1,5
20191008705,0.037894785,9.584427e-05,0.00020453334,0,0,0,2,4
20191008705,0.045033604,4.2527914e-05,3.4481287e-05,0,0,0,3,3
20191008705,0.039590687,1.7464161e-05,2.3186207e-05,0,0,0,4,2
20191008705,0.043322593,4.4494867e-05,3.287196e-05,0,0,0,5,1
20191008734,0.13391411,0.99580276,0.00025430322,0,1,0,1,5
20191008734,0.13162234,0.99634635,0.00011181831,0,1,0,2,4
20191008734,0.21937063,0.010909617,0.0003235638,0,0,0,3,3
20191008734,0.2002759,0.00051012635,0.00016823411,0,0,0,4,2
20191008734,0.18501708,0.00019305944,0.0003323853,0,0,0,5,1
20191008738,0.038543403,0.00029540062,0.00014007092,0,0,0,1,5
20191008738,0.026577204,7.018447e-05,0.00026717782,0,0,0,2,4
20191008738,0.024198085,8.6426735e-07,1.0192394e-05,0,0,0,3,3
20191008738,0.027406842,5.364418e-07,1.1354685e-05,0,0,0,4,2
20191008738,0.028637648,4.172325e-07,9.655952e-06,0,0,0,5,1
20191008739,0.03834793,0.0002963543,0.00013142824,0,0,0,1,5
20191008739,0.027410865,7.659197e-05,0.00027003884,0,0,0,2,4
20191008739,0.032057196,1.052022e-05,2.5093555e-05,0,0,0,3,3
20191008739,0.029866636,4.798174e-06,2.0980835e-05,0,0,0,4,2
20191008739,0.03279671,6.645918e-06,2.1487474e-05,0,0,0,5,1
20191008740,0.038452566,0.00029447675,0.00013759732,0,0,0,1,5
20191008740,0.026753366,7.137656e-05,0.00026720762,0,0,0,2,4
20191008740,0.029218614,6.020069e-06,2.104044e-05,0,0,0,3,3
20191008740,0.031152576,4.440546e-06,1.9609928e-05,0,0,0,4,2
20191008740,0.032257617,4.440546e-06,1.7672777e-05,0,0,0,5,1
20191008742,0.02555877,0.9777094,0.00028526783,0,1,0,1,5
20191008742,0.024836928,0.9975141,0.00034755468,0,1,0,2,4
20191008742,0.028398126,0.0071161687,0.00011777878,0,0,0,3,3
20191008742,0.013656646,8.636713e-05,2.4706125e-05,0,0,0,4,2
20191008742,0.012196779,4.157424e-05,0.00024363399,0,0,0,5,1
20191008744,0.13366908,0.99578357,0.00025358796,0,1,0,1,5
20191008744,0.13071415,0.9964642,0.00010842085,0,1,0,2,4
20191008744,0.15195516,0.010110706,0.00014060736,0,0,0,3,3
20191008744,0.13800943,0.001015693,7.6413155e-05,0,0,0,4,2
20191008744,0.1213156,0.00028970838,0.0002155006,0,0,0,5,1
20191008752,0.04007137,0.0002834201,0.00014191866,0,0,0,1,5
20191008752,0.037403792,9.5933676e-05,0.00020498037,0,0,0,2,4
20191008752,0.043163776,3.1799078e-05,3.20971e-05,0,0,0,3,3
20191008752,0.037294358,1.13248825e-05,2.0891428e-05,0,0,0,4,2
20191008752,0.03888324,1.3947487e-05,2.1487474e-05,0,0,0,5,1
20191008764,0.038418323,0.0002925694,0.00014042854,0,0,0,1,5
20191008764,0.026207924,6.902218e-05,0.00026801229,0,0,0,2,4
20191008764,0.023916125,7.1525574e-07,1.013279e-05,0,0,0,3,3
20191008764,0.0272367,4.172325e-07,1.0848045e-05,0,0,0,4,2
20191008764,0.028614163,3.5762787e-07,9.268522e-06,0,0,0,5,1
20191008765,0.038809985,0.00029674172,0.00013804436,0,0,0,1,5
20191008765,0.037758738,9.524822e-05,0.00020503998,0,0,0,2,4
20191008765,0.041969657,2.5570393e-05,2.9295683e-05,0,0,0,3,3
20191008765,0.03849855,1.3947487e-05,2.1845102e-05,0,0,0,4,2
20191008765,0.04193142,4.8696995e-05,3.5971403e-05,0,0,0,5,1
20191008774,0.02610609,0.9777638,0.00027921796,0,1,0,1,7
20191008774,0.024960756,0.9974874,0.0003516078,0,1,0,2,6
20191008774,0.029283285,0.006917089,0.00012511015,0,0,0,3,5
20191008774,0.019520342,0.00011369586,1.564622e-05,0,0,0,4,4
20191008774,0.012575954,0.000105917454,0.0001270473,0,0,0,5,3
20191008774,0.009910256,2.771616e-06,6.097555e-05,0,0,0,6,2
20191008774,0.008859068,5.9604645e-08,1.4692545e-05,0,0,0,7,1
20191008782,0.04672739,0.0001873672,9.36687e-05,0,0,0,1,5
20191008782,0.038041085,8.1688166e-05,0.00017508864,0,0,0,2,4
20191008782,0.0426144,2.4944544e-05,3.1918287e-05,0,0,0,3,3
20191008782,0.03863567,1.1593103e-05,1.79708e-05,0,0,0,4,2
20191008782,0.044762015,6.9737434e-05,3.85046e-05,0,0,0,5,1
20191008785,0.13395777,0.99580735,0.00025448203,0,1,0,1,5
20191008785,0.1358827,0.9963965,0.00017797947,0,1,0,2,4
20191008785,0.21798816,0.010905385,0.00032293797,0,0,0,3,3
20191008785,0.19842753,0.00044044852,0.00015926361,0,0,0,4,2
20191008785,0.18016687,0.00018292665,0.0003387332,0,0,0,5,1
20191008792,0.03823927,0.00029283762,0.00013616681,0,0,0,1,5
20191008792,0.026675463,7.06017e-05,0.00026667118,0,0,0,2,4
20191008792,0.031022608,8.583069e-06,2.3424625e-05,0,0,0,3,3
20191008792,0.032439113,7.8082085e-06,2.18153e-05,0,0,0,4,2
20191008792,0.041164517,8.4638596e-05,4.8547983e-05,0,0,0,5,1
20191008800,0.13381904,0.99579513,0.00025382638,0,1,0,1,5
20191008800,0.13179213,0.99636996,0.000113248825,0,1,0,2,4
20191008800,0.04435259,0.0057998598,0.000103890896,0,0,0,3,3
20191008800,0.05008939,0.0005080104,0.000102341175,0,0,0,4,2
20191008800,0.060562074,0.0005362928,0.00035965443,0,0,0,5,1
20191008803,0.026214749,0.9777774,0.00027820468,0,1,0,1,5
20191008803,0.024983406,0.9974867,0.00035262108,0,1,0,2,4
20191008803,0.025159031,0.006728828,0.00013583899,0,0,0,3,3
20191008803,0.013584763,8.550286e-05,3.3557415e-05,0,0,0,4,2
20191008803,0.012235463,3.373623e-05,0.00024932623,0,0,0,5,1
20191008811,0.13172683,0.9956436,0.0002488196,0,1,0,1,5
20191008811,0.12870279,0.99634707,0.00010102987,0,1,0,2,4
20191008811,0.044441998,0.00595361,0.00012281537,0,0,0,3,3
20191008811,0.049364984,0.00052061677,0.00010842085,0,0,0,4,2
20191008811,0.049927205,0.00045743585,0.00029489398,0,0,0,5,1
20191008815,0.038330168,0.00029492378,0.00013512373,0,0,0,1,5
20191008815,0.036124438,9.676814e-05,0.00023424625,0,0,0,2,4
20191008815,0.038860887,1.7642975e-05,2.5987625e-05,0,0,0,3,3
20191008815,0.03488952,8.106232e-06,2.1129847e-05,0,0,0,4,2
20191008815,0.036632985,1.013279e-05,2.0295382e-05,0,0,0,5,1
20191008828,0.026219785,0.97776496,0.00027912855,0,1,0,1,5
20191008828,0.024991244,0.99748266,0.0003529787,0,1,0,2,4
20191008828,0.029342651,0.006883651,0.0001257062,0,0,0,3,3
20191008828,0.014837205,8.6158514e-05,1.937151e-05,0,0,0,4,2
20191008828,0.011886358,6.3210726e-05,0.00014963746,0,0,0,5,1
20191008829,0.03845182,0.00029364228,0.00014007092,0,0,0,1,5
20191008829,0.026166052,6.824732e-05,0.00026780367,0,0,0,2,4
20191008829,0.02730897,4.053116e-06,1.6897917e-05,0,0,0,3,3
20191008829,0.030933738,3.6358833e-06,1.8417835e-05,0,0,0,4,2
20191008829,0.034220934,1.3709068e-05,2.9593706e-05,0,0,0,5,1
20191008831,0.026085764,0.97776496,0.00027906895,0,1,0,1,5
20191008831,0.02495107,0.9974888,0.00035122037,0,1,0,2,4
20191008831,0.028841645,0.0069797337,0.00012150407,0,0,0,3,3
20191008831,0.014558524,8.767843e-05,1.8954277e-05,0,0,0,4,2
20191008831,0.0121105015,5.8799982e-05,0.00016954541,0,0,0,5,1
20191008838,0.038637698,0.00029680133,0.00013840199,0,0,0,1,7
20191008838,0.031929314,8.046627e-05,0.00023409724,0,0,0,2,6
20191008838,0.031710297,6.645918e-06,1.7106533e-05,0,0,0,3,5
20191008838,0.03165528,2.8312206e-06,1.603365e-05,0,0,0,4,4
20191008838,0.02778092,8.6426735e-07,9.000301e-06,0,0,0,5,3
20191008838,0.030391902,4.7683716e-07,9.447336e-06,0,0,0,6,2
20191008838,0.032898545,6.2584877e-07,9.4771385e-06,0,0,0,7,1
20191008843,0.13849688,0.006387919,0.0014418662,1,0,0,1,4
20191008843,0.1416898,0.00077548623,0.00047400594,1,0,0,2,3
20191008843,0.14965245,0.00024995208,0.00029966235,1,0,0,3,2
20191008843,0.9945302,6.681681e-05,5.26309e-05,1,0,0,4,1
20191008844,0.0103162825,0.9630859,0.80185753,0,1,1,1,8
20191008844,0.009821415,0.9675927,0.79262626,0,1,1,2,7
20191008844,0.008013219,0.0060638487,0.7869022,0,0,1,3,6
20191008844,0.008015394,0.004590124,0.7758564,0,0,1,4,5
20191008844,0.008701235,0.0032188296,0.8186705,0,0,1,5,4
20191008844,0.0074777603,0.0031159818,0.7977098,0,0,1,6,3
20191008844,0.007501632,0.002839595,0.7904639,0,0,1,7,2
20191008844,0.002693206,2.1338463e-05,0.9809336,0,0,1,8,1
20191008846,0.038289607,0.00029170513,0.00013843179,0,0,0,1,5
20191008846,0.03394583,8.919835e-05,0.0002362132,0,0,0,2,4
20191008846,0.03503093,1.1205673e-05,2.0056963e-05,0,0,0,3,3
20191008846,0.033377975,6.2286854e-06,2.0176172e-05,0,0,0,4,2
20191008846,0.035764992,8.195639e-06,2.0116568e-05,0,0,0,5,1
20191008856,0.038609117,0.00029608607,0.00014024973,0,0,0,1,5
20191008856,0.037193775,9.486079e-05,0.00021883845,0,0,0,2,4
20191008856,0.04026234,2.0384789e-05,2.7149916e-05,0,0,0,3,3
20191008856,0.03746891,1.1891127e-05,2.1725893e-05,0,0,0,4,2
20191008856,0.039768845,2.8789043e-05,3.0338764e-05,0,0,0,5,1
