CASE ID,Wait - User,TEST_Wait - User,Events from start,Events from end
1289,0.3611711,1,5,9
1289,0.36118826,1,6,8
1289,0.36119983,0,7,7
1289,0.36120322,0,8,6
1289,0.3611989,0,9,5
1289,0.36119103,0,10,4
1289,0.3611796,0,11,3
1289,0.3611641,0,12,2
1289,0.36114287,0,13,1
1301,0.36109737,1,1,14
1301,0.36110944,1,2,13
1301,0.3611281,1,3,12
1301,0.36115032,1,4,11
1301,0.361174,1,5,10
1301,0.36119452,1,6,9
1301,0.36121154,1,7,8
1301,0.36122203,1,8,7
1301,0.36122662,1,9,6
1301,0.3612238,1,10,5
1301,0.3612135,1,11,4
1301,0.36119953,0,12,3
1301,0.36118105,0,13,2
1301,0.36116093,0,14,1
1307,0.3610975,1,1,16
1307,0.36110985,1,2,15
1307,0.36112928,1,3,14
1307,0.36115253,1,4,13
1307,0.36117488,1,5,12
1307,0.3611931,1,6,11
1307,0.36120725,1,7,10
1307,0.36121708,1,8,9
1307,0.36122012,1,9,8
1307,0.36121696,1,10,7
1307,0.36120847,1,11,6
1307,0.36119592,1,12,5
1307,0.36118048,1,13,4
1307,0.36116147,1,14,3
1307,0.36114204,0,15,2
1307,0.36112133,0,16,1
1312,0.36109823,1,1,9
1312,0.36111277,1,2,8
1312,0.3611358,1,3,7
1312,0.36116436,1,4,6
1312,0.3611943,1,5,5
1312,0.36122105,1,6,4
1312,0.36124295,1,7,3
1312,0.3612573,0,8,2
1312,0.36126107,0,9,1
1316,0.3610973,1,1,22
1316,0.3611104,1,2,21
1316,0.36112952,1,3,20
1316,0.3611536,1,4,19
1316,0.3611796,1,5,18
1316,0.36120534,1,6,17
1316,0.36122662,1,7,16
1316,0.36123902,1,8,15
1316,0.36124074,1,9,14
1316,0.36123288,1,10,13
1316,0.36121714,1,11,12
1316,0.3611956,1,12,11
1316,0.3611688,1,13,10
1316,0.3611368,1,14,9
1316,0.36110187,1,15,8
1316,0.36106414,1,16,7
1316,0.3610281,1,17,6
1316,0.36099708,1,18,5
1316,0.36097223,1,19,4
1316,0.36095262,0,20,3
1316,0.36093682,0,21,2
1316,0.36092436,0,22,1
1318,0.36109746,0,1,6
1318,0.36110935,0,2,5
1318,0.36112577,0,3,4
1318,0.3611456,0,4,3
1318,0.36116508,0,5,2
1318,0.36118186,0,6,1
1320,0.3610974,1,1,10
1320,0.36110985,1,2,9
1320,0.36112854,1,3,8
1320,0.3611504,1,4,7
1320,0.36117417,1,5,6
1320,0.36119527,1,6,5
1320,0.3612118,1,7,4
1320,0.36122328,0,8,3
1320,0.36122653,0,9,2
1320,0.36122242,0,10,1
1325,0.3610975,1,1,16
1325,0.3611098,1,2,15
1325,0.36112976,1,3,14
1325,0.3611531,1,4,13
1325,0.36117655,1,5,12
1325,0.36119542,1,6,11
1325,0.36121115,1,7,10
1325,0.36122066,1,8,9
1325,0.3612248,1,9,8
1325,0.3612221,1,10,7
1325,0.3612151,1,11,6
1325,0.36120522,1,12,5
1325,0.3611914,1,13,4
1325,0.36117554,0,14,3
1325,0.36115623,0,15,2
1325,0.36113626,0,16,1
1327,0.3610971,1,1,11
1327,0.36110875,1,2,10
1327,0.36112586,1,3,9
1327,0.3611464,1,4,8
1327,0.36116594,1,5,7
1327,0.361181,1,6,6
1327,0.3611895,1,7,5
1327,0.36119154,1,8,4
1327,0.36118647,0,9,3
1327,0.36117357,0,10,2
1327,0.36115494,0,11,1
1330,0.36109716,0,1,10
1330,0.3611076,0,2,9
1330,0.36112452,0,3,8
1330,0.36114597,0,4,7
1330,0.36116707,0,5,6
1330,0.36118913,0,6,5
1330,0.3612088,0,7,4
1330,0.3612244,0,8,3
1330,0.36123416,0,9,2
1330,0.36123762,0,10,1
1332,0.36109698,1,1,21
1332,0.36110714,1,2,20
1332,0.3611232,1,3,19
1332,0.36114252,1,4,18
1332,0.3611626,1,5,17
1332,0.3611802,1,6,16
1332,0.36119574,1,7,15
1332,0.36120695,1,8,14
1332,0.3612147,1,9,13
1332,0.36121953,1,10,12
1332,0.3612193,1,11,11
1332,0.3612146,1,12,10
1332,0.36120582,1,13,9
1332,0.3611976,1,14,8
1332,0.36118478,1,15,7
1332,0.3611704,1,16,6
1332,0.36115348,1,17,5
1332,0.3611337,1,18,4
1332,0.3611148,0,19,3
1332,0.36109605,0,20,2
1332,0.36108175,0,21,1
1336,0.36109802,0,1,9
1336,0.36111248,0,2,8
1336,0.36113337,0,3,7
1336,0.36115694,0,4,6
1336,0.36117887,0,5,5
1336,0.36119807,0,6,4
1336,0.3612101,0,7,3
1336,0.36121252,0,8,2
1336,0.3612061,0,9,1
1337,0.36109617,0,1,6
1337,0.36110383,0,2,5
1337,0.36111784,0,3,4
1337,0.36113328,0,4,3
1337,0.36114967,0,5,2
1337,0.36116427,0,6,1
1339,0.3610977,1,1,4
1339,0.3611086,1,2,3
1339,0.36112553,0,3,2
1339,0.36114508,0,4,1
1350,0.36109802,1,1,20
1350,0.36111146,1,2,19
1350,0.3611305,1,3,18
1350,0.36115205,1,4,17
1350,0.36117214,1,5,16
1350,0.36118805,1,6,15
1350,0.3611982,1,7,14
1350,0.36120126,1,8,13
1350,0.36119696,1,9,12
1350,0.36118758,1,10,11
1350,0.3611725,1,11,10
1350,0.36115384,1,12,9
1350,0.36113685,1,13,8
1350,0.36111802,1,14,7
1350,0.36109632,1,15,6
1350,0.36107165,1,16,5
1350,0.36104447,1,17,4
1350,0.36101365,1,18,3
1350,0.36098206,0,19,2
1350,0.3609497,0,20,1
1351,0.36109805,1,1,12
1351,0.3611107,1,2,11
1351,0.36112934,1,3,10
1351,0.3611523,1,4,9
1351,0.3611742,1,5,8
1351,0.36119297,1,6,7
1351,0.36120445,1,7,6
1351,0.3612066,1,8,5
1351,0.36119834,1,9,4
1351,0.36118042,1,10,3
1351,0.36115605,0,11,2
1351,0.36112738,0,12,1
1355,0.36109784,1,1,33
1355,0.36110997,1,2,32
1355,0.36113054,1,3,31
1355,0.3611557,1,4,30
1355,0.36118346,1,5,29
1355,0.3612085,1,6,28
1355,0.3612277,1,7,27
1355,0.361238,1,8,26
1355,0.36124295,1,9,25
1355,0.36124182,1,10,24
1355,0.36123437,1,11,23
1355,0.36122048,1,12,22
1355,0.36119896,1,13,21
1355,0.36117363,1,14,20
1355,0.36114442,1,15,19
1355,0.36111438,1,16,18
1355,0.3610824,1,17,17
1355,0.3610526,1,18,16
1355,0.36102578,1,19,15
1355,0.36100048,1,20,14
1355,0.3609746,1,21,13
1355,0.3609462,1,22,12
1355,0.3609149,1,23,11
1355,0.36088318,1,24,10
1355,0.3608521,1,25,9
1355,0.36082363,1,26,8
1355,0.36080053,1,27,7
1355,0.36078408,1,28,6
1355,0.36077353,1,29,5
1355,0.36076677,1,30,4
1355,0.36076206,0,31,3
1355,0.36075705,0,32,2
1355,0.36075157,0,33,1
1358,0.3610975,1,1,14
1358,0.36111027,1,2,13
1358,0.36112994,1,3,12
1358,0.3611532,1,4,11
1358,0.36117935,1,5,10
1358,0.3612042,1,6,9
1358,0.36122108,1,7,8
1358,0.36123052,1,8,7
1358,0.36123073,1,9,6
1358,0.3612234,1,10,5
1358,0.3612107,1,11,4
1358,0.36119255,1,12,3
1358,0.3611706,0,13,2
1358,0.36114347,0,14,1
1362,0.36109838,1,1,14
1362,0.36111337,1,2,13
1362,0.36113703,1,3,12
1362,0.36116415,1,4,11
1362,0.361189,1,5,10
1362,0.36120808,1,6,9
1362,0.36121786,1,7,8
1362,0.3612173,0,8,7
1362,0.36120594,0,9,6
1362,0.36118817,0,10,5
1362,0.36116546,0,11,4
1362,0.3611387,0,12,3
1362,0.3611101,0,13,2
1362,0.36108023,0,14,1
1363,0.36109757,1,1,9
1363,0.36111012,1,2,8
1363,0.36112893,1,3,7
1363,0.36115015,1,4,6
1363,0.36116835,1,5,5
1363,0.36118355,1,6,4
1363,0.36119336,1,7,3
1363,0.3611996,0,8,2
1363,0.36120033,0,9,1
1366,0.3610981,1,1,18
1366,0.3611111,1,2,17
1366,0.36112976,1,3,16
1366,0.36115313,1,4,15
1366,0.36117738,1,5,14
1366,0.36120057,1,6,13
1366,0.3612184,1,7,12
1366,0.36122882,1,8,11
1366,0.36123043,1,9,10
1366,0.36122775,1,10,9
1366,0.36121976,1,11,8
1366,0.36120558,1,12,7
1366,0.36118442,1,13,6
1366,0.36115837,1,14,5
1366,0.36112815,1,15,4
1366,0.36109698,1,16,3
1366,0.3610686,0,17,2
1366,0.3610407,0,18,1
1369,0.3610983,1,1,20
1369,0.361112,1,2,19
1369,0.361131,1,3,18
1369,0.36115187,1,4,17
1369,0.36117172,1,5,16
1369,0.3611926,1,6,15
1369,0.36121035,1,7,14
1369,0.36122096,1,8,13
1369,0.36122197,1,9,12
1369,0.36121452,1,10,11
1369,0.36119783,1,11,10
1369,0.36117327,1,12,9
1369,0.36114222,1,13,8
1369,0.3611057,1,14,7
1369,0.36106953,1,15,6
1369,0.36103392,1,16,5
1369,0.3610016,1,17,4
1369,0.36097598,0,18,3
1369,0.3609562,0,19,2
1369,0.36094403,0,20,1
1373,0.3610975,1,1,9
1373,0.36110947,1,2,8
1373,0.36112994,1,3,7
1373,0.36115366,1,4,6
1373,0.36117727,1,5,5
1373,0.3611973,1,6,4
1373,0.36121175,1,7,3
1373,0.3612206,0,8,2
1373,0.36122304,0,9,1
1374,0.36109763,1,1,5
1374,0.36110997,1,2,4
1374,0.3611307,1,3,3
1374,0.3611555,0,4,2
1374,0.361179,0,5,1
1380,0.36109716,1,1,17
1380,0.36110908,1,2,16
1380,0.36112845,1,3,15
1380,0.36115196,1,4,14
1380,0.3611721,1,5,13
1380,0.36118865,1,6,12
1380,0.36119995,1,7,11
1380,0.36120534,1,8,10
1380,0.36120495,1,9,9
1380,0.36119995,1,10,8
1380,0.3611895,1,11,7
1380,0.3611747,1,12,6
1380,0.36115664,1,13,5
1380,0.36113536,1,14,4
1380,0.36111295,0,15,3
1380,0.3610878,0,16,2
1380,0.36106002,0,17,1
1384,0.3610966,0,1,22
1384,0.3611033,0,2,21
1384,0.361112,0,3,20
1384,0.36112118,0,4,19
1384,0.3611282,0,5,18
1384,0.36113036,0,6,17
1384,0.36112332,0,7,16
1384,0.36110723,0,8,15
1384,0.36108464,0,9,14
1384,0.36105773,0,10,13
1384,0.36102578,0,11,12
1384,0.36099142,0,12,11
1384,0.36096138,0,13,10
1384,0.36093652,0,14,9
1384,0.36091715,0,15,8
1384,0.3609026,0,16,7
1384,0.36089444,0,17,6
1384,0.36089262,0,18,5
1384,0.36089796,0,19,4
1384,0.36091048,0,20,3
1384,0.36092728,0,21,2
1384,0.36094564,0,22,1
1392,0.3610978,0,1,5
1392,0.36110896,0,2,4
1392,0.36112392,0,3,3
1392,0.3611429,0,4,2
1392,0.361162,0,5,1
1397,0.36109826,1,1,18
1397,0.3611126,1,2,17
1397,0.36113268,1,3,16
1397,0.36115643,1,4,15
1397,0.36117923,1,5,14
1397,0.36119893,1,6,13
1397,0.36121073,1,7,12
1397,0.36121354,1,8,11
1397,0.3612084,1,9,10
1397,0.3611948,1,10,9
1397,0.3611748,1,11,8
1397,0.36114955,1,12,7
1397,0.36112177,1,13,6
1397,0.36109048,1,14,5
1397,0.36105883,1,15,4
1397,0.36102927,0,16,3
1397,0.36100155,0,17,2
1397,0.36097938,0,18,1
1406,0.36109632,1,1,9
1406,0.36110526,1,2,8
1406,0.3611187,1,3,7
1406,0.36113667,1,4,6
1406,0.36115825,1,5,5
1406,0.36117738,1,6,4
1406,0.3611911,1,7,3
1406,0.3611966,0,8,2
1406,0.3611926,0,9,1
1407,0.36109832,0,1,6
1407,0.36111438,0,2,5
1407,0.36113828,0,3,4
1407,0.36116678,0,4,3
1407,0.36119545,0,5,2
1407,0.36121756,0,6,1
1408,0.36109805,1,1,9
1408,0.36111376,1,2,8
1408,0.3611374,1,3,7
1408,0.3611663,1,4,6
1408,0.3611951,1,5,5
1408,0.36121792,1,6,4
1408,0.36123174,0,7,3
1408,0.36123395,0,8,2
1408,0.36122704,0,9,1
1411,0.36109757,0,1,8
1411,0.36111075,0,2,7
1411,0.3611282,0,3,6
1411,0.36114752,0,4,5
1411,0.36116585,0,5,4
1411,0.36118144,0,6,3
1411,0.3611933,0,7,2
1411,0.36120057,0,8,1
1417,0.3610982,1,1,8
1417,0.36111194,1,2,7
1417,0.36113203,1,3,6
1417,0.36115605,1,4,5
1417,0.3611787,1,5,4
1417,0.3611958,1,6,3
1417,0.36120495,0,7,2
1417,0.3612027,0,8,1
1420,0.3610972,0,1,7
1420,0.3611086,0,2,6
1420,0.3611259,0,3,5
1420,0.36114913,0,4,4
1420,0.36117357,0,5,3
1420,0.36119545,0,6,2
1420,0.36121044,0,7,1
1422,0.36109802,1,1,9
1422,0.36111185,1,2,8
1422,0.36113304,1,3,7
1422,0.36115718,1,4,6
1422,0.3611815,1,5,5
1422,0.36120018,1,6,4
1422,0.36121005,1,7,3
1422,0.36121148,0,8,2
1422,0.3612033,0,9,1
1424,0.3610974,1,1,7
1424,0.3611089,1,2,6
1424,0.36112598,1,3,5
1424,0.3611472,1,4,4
1424,0.36117107,0,5,3
1424,0.36119255,0,6,2
1424,0.36121207,0,7,1
1427,0.36109746,1,1,13
1427,0.36111072,1,2,12
1427,0.36112988,1,3,11
1427,0.36115575,1,4,10
1427,0.3611834,1,5,9
1427,0.36120903,1,6,8
1427,0.36122793,1,7,7
1427,0.36123848,1,8,6
1427,0.36124086,1,9,5
1427,0.36123466,1,10,4
1427,0.36122113,0,11,3
1427,0.36120236,0,12,2
1427,0.36117774,0,13,1
1431,0.36109576,1,1,29
1431,0.36110392,1,2,28
1431,0.36111718,1,3,27
1431,0.3611343,1,4,26
1431,0.36115348,1,5,25
1431,0.36117554,1,6,24
1431,0.36119547,1,7,23
1431,0.3612094,1,8,22
1431,0.361215,1,9,21
1431,0.36121354,1,10,20
1431,0.3612065,1,11,19
1431,0.36119753,1,12,18
1431,0.36118507,1,13,17
1431,0.36117202,1,14,16
1431,0.36115843,1,15,15
1431,0.36114398,1,16,14
1431,0.3611279,1,17,13
1431,0.361113,1,18,12
1431,0.36109728,1,19,11
1431,0.3610818,1,20,10
1431,0.36106724,1,21,9
1431,0.36105457,1,22,8
1431,0.36104143,1,23,7
1431,0.3610295,1,24,6
1431,0.36101893,0,25,5
1431,0.36100772,0,26,4
1431,0.3609988,0,27,3
1431,0.3609933,0,28,2
1431,0.36099064,0,29,1
1432,0.36109698,1,1,16
1432,0.36110544,1,2,15
1432,0.361117,1,3,14
1432,0.36113283,1,4,13
1432,0.36115056,1,5,12
1432,0.36116856,1,6,11
1432,0.36118418,1,7,10
1432,0.36119717,1,8,9
1432,0.36120662,1,9,8
1432,0.36121118,1,10,7
1432,0.36121067,1,11,6
1432,0.36120495,1,12,5
1432,0.3611962,1,13,4
1432,0.36118755,1,14,3
1432,0.36117747,0,15,2
1432,0.36116335,0,16,1
1436,0.36109576,0,1,17
1436,0.3611036,0,2,16
1436,0.36111665,0,3,15
1436,0.36113495,0,4,14
1436,0.36115468,0,5,13
1436,0.3611741,0,6,12
1436,0.36118928,0,7,11
1436,0.36120164,0,8,10
1436,0.3612079,0,9,9
1436,0.36120862,0,10,8
1436,0.3612029,0,11,7
1436,0.36119163,0,12,6
1436,0.3611775,0,13,5
1436,0.36116475,0,14,4
1436,0.36115104,0,15,3
1436,0.36113614,0,16,2
1436,0.3611189,0,17,1
1437,0.3610967,0,1,5
1437,0.36110914,0,2,4
1437,0.3611279,0,3,3
1437,0.36114636,0,4,2
1437,0.3611614,0,5,1
1440,0.36109775,0,1,9
1440,0.36111045,0,2,8
1440,0.36112738,0,3,7
1440,0.36114419,0,4,6
1440,0.36116138,0,5,5
1440,0.3611744,0,6,4
1440,0.36117962,0,7,3
1440,0.3611768,0,8,2
1440,0.361166,0,9,1
1441,0.36109856,1,1,23
1441,0.3611123,1,2,22
1441,0.3611316,1,3,21
1441,0.3611539,1,4,20
1441,0.36117715,1,5,19
1441,0.36119443,1,6,18
1441,0.36120415,1,7,17
1441,0.36120695,1,8,16
1441,0.36120254,1,9,15
1441,0.36118785,1,10,14
1441,0.361164,1,11,13
1441,0.36113447,1,12,12
1441,0.36110258,1,13,11
1441,0.36107373,1,14,10
1441,0.3610503,1,15,9
1441,0.36103565,1,16,8
1441,0.36102673,1,17,7
1441,0.3610227,1,18,6
1441,0.36102182,1,19,5
1441,0.36102408,0,20,4
1441,0.361026,0,21,3
1441,0.3610283,0,22,2
1441,0.361029,0,23,1
1444,0.3610951,1,1,16
1444,0.3611009,1,2,15
1444,0.36110985,1,3,14
1444,0.3611191,1,4,13
1444,0.3611264,1,5,12
1444,0.36113125,1,6,11
1444,0.3611297,1,7,10
1444,0.36112094,1,8,9
1444,0.36110765,1,9,8
1444,0.36108854,1,10,7
1444,0.3610656,1,11,6
1444,0.3610427,1,12,5
1444,0.36102343,1,13,4
1444,0.361012,1,14,3
1444,0.36101127,0,15,2
1444,0.36102414,0,16,1
1445,0.36109787,1,1,14
1445,0.36111242,1,2,13
1445,0.36113393,1,3,12
1445,0.36115977,1,4,11
1445,0.36118618,1,5,10
1445,0.36120552,1,6,9
1445,0.3612154,1,7,8
1445,0.3612151,0,8,7
1445,0.3612043,0,9,6
1445,0.3611861,0,10,5
1445,0.3611644,0,11,4
1445,0.3611362,0,12,3
1445,0.3611037,0,13,2
1445,0.36106914,0,14,1
1446,0.36109954,0,1,7
1446,0.36111826,0,2,6
1446,0.36114767,0,3,5
1446,0.36118358,0,4,4
1446,0.36121768,0,5,3
1446,0.36124444,0,6,2
1446,0.36126184,0,7,1
1447,0.36109808,1,1,38
1447,0.361114,1,2,37
1447,0.3611383,1,3,36
1447,0.36116737,1,4,35
1447,0.3611948,1,5,34
1447,0.36121744,1,6,33
1447,0.3612334,1,7,32
1447,0.36124253,1,8,31
1447,0.36124414,1,9,30
1447,0.36123884,1,10,29
1447,0.36122712,1,11,28
1447,0.36121088,1,12,27
1447,0.36119282,1,13,26
1447,0.3611739,1,14,25
1447,0.36115366,1,15,24
1447,0.36113352,1,16,23
1447,0.3611161,1,17,22
1447,0.3610984,1,18,21
1447,0.361081,1,19,20
1447,0.36106133,1,20,19
1447,0.36104155,1,21,18
1447,0.36102334,1,22,17
1447,0.36101094,1,23,16
1447,0.36100417,0,24,15
1447,0.36100093,0,25,14
1447,0.36100242,0,26,13
1447,0.36100686,0,27,12
1447,0.3610112,0,28,11
1447,0.3610159,0,29,10
1447,0.36102074,0,30,9
1447,0.36102673,0,31,8
1447,0.3610327,0,32,7
1447,0.36103857,0,33,6
1447,0.3610447,0,34,5
1447,0.36105186,0,35,4
1447,0.36105934,0,36,3
1447,0.36106616,0,37,2
1447,0.3610729,0,38,1
1455,0.36109802,1,1,6
1455,0.36111242,1,2,5
1455,0.36113495,1,3,4
1455,0.36116308,1,4,3
1455,0.36119434,0,5,2
1455,0.36122176,0,6,1
1457,0.36109704,0,1,7
1457,0.36110896,0,2,6
1457,0.36113015,0,3,5
1457,0.36116052,0,4,4
1457,0.36119157,0,5,3
1457,0.3612193,0,6,2
1457,0.36124074,0,7,1
1463,0.36109865,0,1,12
1463,0.36111444,0,2,11
1463,0.36113673,0,3,10
1463,0.3611604,0,4,9
1463,0.3611814,0,5,8
1463,0.36119705,0,6,7
1463,0.36120993,0,7,6
1463,0.36121798,0,8,5
1463,0.36121923,0,9,4
1463,0.36121452,0,10,3
1463,0.36120307,0,11,2
1463,0.3611834,0,12,1
1465,0.3610951,1,1,30
1465,0.3611009,1,2,29
1465,0.36110988,1,3,28
1465,0.36111915,1,4,27
1465,0.3611253,1,5,26
1465,0.36112624,1,6,25
1465,0.3611232,1,7,24
1465,0.36111474,1,8,23
1465,0.36110148,1,9,22
1465,0.36108345,1,10,21
1465,0.36106175,1,11,20
1465,0.36103457,1,12,19
1465,0.36100554,1,13,18
1465,0.3609812,1,14,17
1465,0.36096388,1,15,16
1465,0.36095595,1,16,15
1465,0.36095876,1,17,14
1465,0.360972,1,18,13
1465,0.36099708,1,19,12
1465,0.3610294,1,20,11
1465,0.36106032,1,21,10
1465,0.36108378,1,22,9
1465,0.36110643,1,23,8
1465,0.36112857,1,24,7
1465,0.36114576,1,25,6
1465,0.36115927,1,26,5
1465,0.361166,1,27,4
1465,0.36116624,1,28,3
1465,0.36115623,0,29,2
1465,0.36114246,0,30,1
1468,0.36109453,0,1,5
1468,0.36109823,0,2,4
1468,0.36110485,0,3,3
1468,0.36111355,0,4,2
1468,0.36112368,0,5,1
1474,0.36109573,0,1,5
1474,0.36110425,0,2,4
1474,0.3611192,0,3,3
1474,0.36113906,0,4,2
1474,0.36115992,0,5,1
1478,0.3610951,0,1,3
1478,0.36109978,0,2,2
1478,0.3611076,0,3,1
1479,0.361095,1,1,17
1479,0.36109996,1,2,16
1479,0.36110896,1,3,15
1479,0.36112028,1,4,14
1479,0.36113054,1,5,13
1479,0.36113852,1,6,12
1479,0.36114404,1,7,11
1479,0.3611464,1,8,10
1479,0.36114872,1,9,9
1479,0.361149,1,10,8
1479,0.3611476,1,11,7
1479,0.3611449,1,12,6
1479,0.36113966,1,13,5
1479,0.3611318,1,14,4
1479,0.36112142,1,15,3
1479,0.3611096,0,16,2
1479,0.3610977,0,17,1
1480,0.36109728,1,1,22
1480,0.36111015,1,2,21
1480,0.3611303,1,3,20
1480,0.36115268,1,4,19
1480,0.36117515,1,5,18
1480,0.36119118,1,6,17
1480,0.3612012,1,7,16
1480,0.36120638,1,8,15
1480,0.36120713,1,9,14
1480,0.36120257,1,10,13
1480,0.36119455,1,11,12
1480,0.3611844,0,12,11
1480,0.36116886,0,13,10
1480,0.36115068,0,14,9
1480,0.361127,0,15,8
1480,0.36109966,0,16,7
1480,0.3610704,0,17,6
1480,0.36104274,0,18,5
1480,0.36101657,0,19,4
1480,0.36099404,0,20,3
1480,0.36097574,0,21,2
1480,0.36096162,0,22,1
1482,0.36109805,0,1,7
1482,0.36110985,0,2,6
1482,0.3611275,0,3,5
1482,0.36114806,0,4,4
1482,0.36117107,0,5,3
1482,0.36119294,0,6,2
1482,0.36121023,0,7,1
1486,0.3610981,0,1,7
1486,0.36110982,0,2,6
1486,0.36112624,0,3,5
1486,0.36114618,0,4,4
1486,0.36116582,0,5,3
1486,0.36118445,0,6,2
1486,0.36119878,0,7,1
1488,0.3610971,0,1,10
1488,0.36111075,0,2,9
1488,0.3611319,0,3,8
1488,0.36115688,0,4,7
1488,0.36118275,0,5,6
1488,0.36120436,0,6,5
1488,0.36122108,0,7,4
1488,0.36123085,0,8,3
1488,0.3612318,0,9,2
1488,0.36122304,0,10,1
1493,0.3610981,1,1,17
1493,0.3611138,1,2,16
1493,0.36113977,1,3,15
1493,0.36116797,1,4,14
1493,0.3611935,1,5,13
1493,0.36121452,1,6,12
1493,0.3612299,1,7,11
1493,0.36124003,1,8,10
1493,0.361243,1,9,9
1493,0.3612381,1,10,8
1493,0.36122483,1,11,7
1493,0.36120617,0,12,6
1493,0.36118218,0,13,5
1493,0.36115497,0,14,4
1493,0.36112696,0,15,3
1493,0.36109847,0,16,2
1493,0.36107177,0,17,1
1494,0.36109847,1,1,9
1494,0.3611131,1,2,8
1494,0.3611368,0,3,7
1494,0.36116526,0,4,6
1494,0.36119455,0,5,5
1494,0.3612224,0,6,4
1494,0.3612442,0,7,3
1494,0.36125976,0,8,2
1494,0.36126775,0,9,1
1496,0.36109477,0,1,2
1496,0.361099,0,2,1
1497,0.36109722,1,1,22
1497,0.36110774,1,2,21
1497,0.36112386,1,3,20
1497,0.361143,1,4,19
1497,0.361162,1,5,18
1497,0.3611773,1,6,17
1497,0.3611859,1,7,16
1497,0.36118546,1,8,15
1497,0.36118025,1,9,14
1497,0.36117092,1,10,13
1497,0.36116022,1,11,12
1497,0.36114803,1,12,11
1497,0.36113518,1,13,10
1497,0.36112034,1,14,9
1497,0.36110517,1,15,8
1497,0.3610897,1,16,7
1497,0.3610741,1,17,6
1497,0.36106014,1,18,5
1497,0.36104783,1,19,4
1497,0.36103684,1,20,3
1497,0.36102453,0,21,2
1497,0.3610097,0,22,1
1498,0.3610972,1,1,11
1498,0.36110905,1,2,10
1498,0.36112773,1,3,9
1498,0.36115032,1,4,8
1498,0.36117017,1,5,7
1498,0.36118534,1,6,6
1498,0.36119777,1,7,5
1498,0.36120847,1,8,4
1498,0.36121666,0,9,3
1498,0.3612194,0,10,2
1498,0.36121756,0,11,1
1500,0.36109746,0,1,1
1501,0.36109763,1,1,16
1501,0.36110985,1,2,15
1501,0.36112666,1,3,14
1501,0.36114377,1,4,13
1501,0.36116046,1,5,12
1501,0.3611741,1,6,11
1501,0.36118215,1,7,10
1501,0.36118475,1,8,9
1501,0.36118227,1,9,8
1501,0.36117712,1,10,7
1501,0.36117256,1,11,6
1501,0.36116627,1,12,5
1501,0.36115697,1,13,4
1501,0.3611447,0,14,3
1501,0.36112776,0,15,2
1501,0.3611068,0,16,1
1504,0.36109722,0,1,5
1504,0.3611095,0,2,4
1504,0.36112675,0,3,3
1504,0.36114952,0,4,2
1504,0.36117518,0,5,1
1505,0.36109883,0,1,14
1505,0.3611139,0,2,13
1505,0.36113697,0,3,12
1505,0.36116517,0,4,11
1505,0.3611933,0,5,10
1505,0.3612154,0,6,9
1505,0.36122912,0,7,8
1505,0.36123067,0,8,7
1505,0.36122102,0,9,6
1505,0.36120108,0,10,5
1505,0.36117345,0,11,4
1505,0.36114025,0,12,3
1505,0.3611058,0,13,2
1505,0.3610772,0,14,1
1514,0.36109513,1,1,16
1514,0.3611014,1,2,15
1514,0.3611116,1,3,14
1514,0.36112466,1,4,13
1514,0.36113667,1,5,12
1514,0.36114645,1,6,11
1514,0.3611503,1,7,10
1514,0.36114642,1,8,9
1514,0.36113197,1,9,8
1514,0.36110818,1,10,7
1514,0.3610779,1,11,6
1514,0.36104757,1,12,5
1514,0.3610229,1,13,4
1514,0.3610055,1,14,3
1514,0.3609941,0,15,2
1514,0.36099303,0,16,1
1517,0.361097,1,1,11
1517,0.36110875,1,2,10
1517,0.3611257,1,3,9
1517,0.36114508,1,4,8
1517,0.36116296,1,5,7
1517,0.36118084,1,6,6
1517,0.36119753,1,7,5
1517,0.36121044,1,8,4
1517,0.3612187,0,9,3
1517,0.36121988,0,10,2
1517,0.36121422,0,11,1
1518,0.3610981,1,1,16
1518,0.3611105,1,2,15
1518,0.36112887,1,3,14
1518,0.36115283,1,4,13
1518,0.36117858,1,5,12
1518,0.36120236,1,6,11
1518,0.3612223,0,7,10
1518,0.3612346,0,8,9
1518,0.36124182,0,9,8
1518,0.36124188,0,10,7
1518,0.36123437,0,11,6
1518,0.3612173,0,12,5
1518,0.36119282,0,13,4
1518,0.36116594,0,14,3
1518,0.36113754,0,15,2
1518,0.36111003,0,16,1
1520,0.3610965,1,1,13
1520,0.3611033,1,2,12
1520,0.3611135,1,3,11
1520,0.3611235,1,4,10
1520,0.36113214,1,5,9
1520,0.3611375,1,6,8
1520,0.36113727,1,7,7
1520,0.36112905,1,8,6
1520,0.36111572,1,9,5
1520,0.36109835,1,10,4
1520,0.36107874,0,11,3
1520,0.36105803,0,12,2
1520,0.36103863,0,13,1
1521,0.3610978,1,1,8
1521,0.36111066,1,2,7
1521,0.36113116,1,3,6
1521,0.3611545,1,4,5
1521,0.36117792,1,5,4
1521,0.36119744,0,6,3
1521,0.36120895,0,7,2
1521,0.3612125,0,8,1
1523,0.36109746,0,1,5
1523,0.36111164,0,2,4
1523,0.36113244,0,3,3
1523,0.36115885,0,4,2
1523,0.36118585,0,5,1
1528,0.36109573,1,1,13
1528,0.36109975,1,2,12
1528,0.361107,1,3,11
1528,0.36111826,1,4,10
1528,0.3611338,1,5,9
1528,0.3611502,1,6,8
1528,0.3611648,1,7,7
